,DATE,NAME,PRCP,SNWD,STATION,TAVG,TMAX,TMIN,YEAR
18014,2004-04-27,"HELLINIKON, GR",0.0,,GR000016716,16.8,20.6,14.4,2004
18015,2004-04-28,"HELLINIKON, GR",0.0,,GR000016716,15.3,20.2,10.0,2004
18016,2004-04-29,"HELLINIKON, GR",0.0,,GR000016716,15.5,20.4,10.0,2004
18017,2004-04-30,"HELLINIKON, GR",0.0,,GR000016716,16.2,20.0,11.4,2004
18018,2004-05-01,"HELLINIKON, GR",0.1,,GR000016716,17.7,22.0,13.8,2004
18019,2004-05-02,"HELLINIKON, GR",0.0,,GR000016716,17.4,22.6,11.4,2004
18020,2004-05-03,"HELLINIKON, GR",0.0,,GR000016716,18.1,22.8,12.8,2004
18021,2004-05-04,"HELLINIKON, GR",0.2,,GR000016716,18.1,23.4,13.0,2004
18022,2004-05-05,"HELLINIKON, GR",0.4,,GR000016716,19.8,23.8,16.0,2004
18023,2004-05-06,"HELLINIKON, GR",1.1,,GR000016716,18.7,23.4,17.2,2004
18024,2004-05-07,"HELLINIKON, GR",0.0,,GR000016716,20.6,23.8,17.4,2004
18025,2004-05-08,"HELLINIKON, GR",0.0,,GR000016716,19.3,23.8,15.6,2004
18026,2004-05-09,"HELLINIKON, GR",0.0,,GR000016716,19.4,23.6,14.2,2004
18027,2004-05-10,"HELLINIKON, GR",0.0,,GR000016716,20.7,25.4,15.6,2004
18028,2004-05-11,"HELLINIKON, GR",0.0,,GR000016716,19.4,23.8,16.0,2004
18029,2004-05-12,"HELLINIKON, GR",0.0,,GR000016716,18.9,23.2,13.8,2004
18030,2004-05-13,"HELLINIKON, GR",0.0,,GR000016716,20.2,23.6,14.6,2004
18031,2004-05-14,"HELLINIKON, GR",0.0,,GR000016716,20.7,24.4,17.4,2004
18032,2004-05-15,"HELLINIKON, GR",0.0,,GR000016716,19.6,23.4,17.8,2004
18033,2004-05-16,"HELLINIKON, GR",0.4,,GR000016716,18.2,23.0,14.6,2004
18034,2004-05-17,"HELLINIKON, GR",4.1,,GR000016716,16.8,22.0,13.0,2004
18035,2004-05-18,"HELLINIKON, GR",0.2,,GR000016716,16.1,19.8,13.6,2004
18036,2004-05-19,"HELLINIKON, GR",0.0,,GR000016716,18.0,23.4,13.0,2004
18037,2004-05-20,"HELLINIKON, GR",0.0,,GR000016716,18.1,23.0,11.8,2004
18038,2004-05-21,"HELLINIKON, GR",0.0,,GR000016716,19.3,24.4,12.6,2004
18039,2004-05-22,"HELLINIKON, GR",0.0,,GR000016716,20.3,25.0,14.8,2004
18040,2004-05-23,"HELLINIKON, GR",0.0,,GR000016716,21.0,24.8,16.6,2004
18041,2004-05-24,"HELLINIKON, GR",0.0,,GR000016716,20.8,26.2,15.4,2004
18042,2004-05-25,"HELLINIKON, GR",0.0,,GR000016716,17.5,21.8,15.6,2004
18043,2004-05-26,"HELLINIKON, GR",0.0,,GR000016716,18.8,24.0,14.0,2004
18044,2004-05-27,"HELLINIKON, GR",0.0,,GR000016716,20.3,26.2,13.0,2004
18045,2004-05-28,"HELLINIKON, GR",0.0,,GR000016716,21.1,26.4,16.2,2004
18046,2004-05-29,"HELLINIKON, GR",0.0,,GR000016716,20.8,27.0,15.4,2004
18047,2004-05-30,"HELLINIKON, GR",0.3,,GR000016716,19.6,26.0,16.0,2004
18048,2004-05-31,"HELLINIKON, GR",0.0,,GR000016716,20.2,26.0,14.4,2004
18049,2004-06-01,"HELLINIKON, GR",0.0,,GR000016716,21.4,26.2,17.2,2004
18050,2004-06-02,"HELLINIKON, GR",0.0,,GR000016716,21.8,26.0,18.0,2004
18051,2004-06-03,"HELLINIKON, GR",0.0,,GR000016716,21.9,26.2,18.2,2004
18052,2004-06-04,"HELLINIKON, GR",0.2,,GR000016716,20.8,24.0,17.0,2004
18053,2004-06-05,"HELLINIKON, GR",0.2,,GR000016716,21.9,25.4,18.4,2004
18054,2004-06-06,"HELLINIKON, GR",0.0,,GR000016716,21.7,25.0,18.8,2004
18055,2004-06-07,"HELLINIKON, GR",0.0,,GR000016716,22.6,26.6,19.2,2004
18056,2004-06-08,"HELLINIKON, GR",0.0,,GR000016716,22.6,28.4,16.6,2004
18057,2004-06-09,"HELLINIKON, GR",0.0,,GR000016716,22.8,30.0,16.2,2004
18058,2004-06-10,"HELLINIKON, GR",0.0,,GR000016716,24.6,29.8,17.6,2004
18059,2004-06-11,"HELLINIKON, GR",0.0,,GR000016716,25.3,29.8,20.4,2004
18060,2004-06-12,"HELLINIKON, GR",0.0,,GR000016716,24.1,28.4,18.0,2004
18061,2004-06-13,"HELLINIKON, GR",0.0,,GR000016716,25.0,29.6,19.0,2004
18062,2004-06-14,"HELLINIKON, GR",0.0,,GR000016716,25.8,30.0,22.2,2004
18063,2004-06-15,"HELLINIKON, GR",0.0,,GR000016716,27.6,32.2,23.2,2004
18064,2004-06-16,"HELLINIKON, GR",0.0,,GR000016716,26.1,32.2,21.6,2004
18065,2004-06-17,"HELLINIKON, GR",0.0,,GR000016716,26.4,33.2,22.4,2004
18066,2004-06-18,"HELLINIKON, GR",0.0,,GR000016716,24.9,27.0,23.4,2004
18067,2004-06-19,"HELLINIKON, GR",0.0,,GR000016716,24.7,29.0,20.8,2004
18068,2004-06-20,"HELLINIKON, GR",0.0,,GR000016716,24.5,28.8,20.4,2004
18069,2004-06-21,"HELLINIKON, GR",0.0,,GR000016716,25.9,31.0,21.6,2004
18070,2004-06-22,"HELLINIKON, GR",0.0,,GR000016716,27.9,32.2,23.0,2004
18071,2004-06-23,"HELLINIKON, GR",0.0,,GR000016716,26.8,31.8,23.0,2004
18072,2004-06-24,"HELLINIKON, GR",0.0,,GR000016716,25.9,29.6,20.4,2004
18073,2004-06-25,"HELLINIKON, GR",0.0,,GR000016716,25.6,30.4,20.4,2004
18074,2004-06-26,"HELLINIKON, GR",0.0,,GR000016716,26.2,32.2,20.8,2004
18075,2004-06-27,"HELLINIKON, GR",0.0,,GR000016716,27.7,32.2,22.2,2004
18076,2004-06-28,"HELLINIKON, GR",0.0,,GR000016716,28.3,31.8,21.0,2004
18077,2004-06-29,"HELLINIKON, GR",0.0,,GR000016716,27.3,32.6,21.6,2004
18078,2004-06-30,"HELLINIKON, GR",0.0,,GR000016716,28.1,33.4,22.4,2004
18079,2004-07-01,"HELLINIKON, GR",0.0,,GR000016716,28.0,33.2,22.6,2004
18080,2004-07-02,"HELLINIKON, GR",0.0,,GR000016716,24.1,31.0,22.2,2004
18081,2004-07-03,"HELLINIKON, GR",0.0,,GR000016716,26.8,31.6,21.8,2004
18082,2004-07-04,"HELLINIKON, GR",0.0,,GR000016716,30.4,35.8,24.4,2004
18083,2004-07-05,"HELLINIKON, GR",0.0,,GR000016716,29.3,34.0,26.2,2004
18084,2004-07-06,"HELLINIKON, GR",0.0,,GR000016716,28.4,34.6,24.6,2004
18085,2004-07-07,"HELLINIKON, GR",0.0,,GR000016716,29.4,34.0,24.6,2004
18086,2004-07-08,"HELLINIKON, GR",0.0,,GR000016716,29.2,33.6,24.6,2004
18087,2004-07-09,"HELLINIKON, GR",0.0,,GR000016716,30.8,35.2,26.2,2004
18088,2004-07-10,"HELLINIKON, GR",0.0,,GR000016716,31.1,37.6,27.2,2004
18089,2004-07-11,"HELLINIKON, GR",0.0,,GR000016716,29.8,36.4,24.8,2004
18090,2004-07-12,"HELLINIKON, GR",0.0,,GR000016716,30.3,35.4,25.8,2004
18091,2004-07-13,"HELLINIKON, GR",0.0,,GR000016716,28.4,32.0,18.4,2004
18092,2004-07-14,"HELLINIKON, GR",0.0,,GR000016716,26.2,31.4,23.4,2004
18093,2004-07-15,"HELLINIKON, GR",9.0,,GR000016716,24.1,30.0,20.0,2004
18094,2004-07-16,"HELLINIKON, GR",0.0,,GR000016716,23.8,29.0,19.8,2004
18095,2004-07-17,"HELLINIKON, GR",0.0,,GR000016716,24.6,29.2,18.6,2004
18096,2004-07-18,"HELLINIKON, GR",0.0,,GR000016716,26.0,30.6,21.2,2004
18097,2004-07-19,"HELLINIKON, GR",0.0,,GR000016716,27.7,32.2,21.4,2004
18098,2004-07-20,"HELLINIKON, GR",0.0,,GR000016716,28.2,33.0,23.0,2004
18099,2004-07-21,"HELLINIKON, GR",0.0,,GR000016716,28.4,33.2,24.4,2004
18100,2004-07-22,"HELLINIKON, GR",0.0,,GR000016716,29.3,34.0,25.6,2004
18101,2004-07-23,"HELLINIKON, GR",0.0,,GR000016716,31.0,36.0,24.2,2004
18102,2004-07-24,"HELLINIKON, GR",0.0,,GR000016716,29.5,34.4,25.4,2004
18103,2004-07-25,"HELLINIKON, GR",0.0,,GR000016716,27.2,32.6,23.4,2004
18104,2004-07-26,"HELLINIKON, GR",0.0,,GR000016716,27.1,30.6,23.8,2004
18105,2004-07-27,"HELLINIKON, GR",0.0,,GR000016716,27.4,31.2,24.2,2004
18106,2004-07-28,"HELLINIKON, GR",0.0,,GR000016716,27.0,31.4,24.2,2004
18107,2004-07-29,"HELLINIKON, GR",0.0,,GR000016716,27.0,31.8,21.8,2004
18108,2004-07-30,"HELLINIKON, GR",0.0,,GR000016716,26.9,31.4,21.2,2004
18109,2004-07-31,"HELLINIKON, GR",0.0,,GR000016716,26.9,31.4,20.8,2004
18110,2004-08-01,"HELLINIKON, GR",0.0,,GR000016716,26.9,32.4,21.8,2004
18111,2004-08-02,"HELLINIKON, GR",0.0,,GR000016716,27.3,34.4,21.2,2004
18112,2004-08-03,"HELLINIKON, GR",0.0,,GR000016716,27.6,33.4,22.0,2004
18113,2004-08-04,"HELLINIKON, GR",0.0,,GR000016716,27.3,31.6,22.4,2004
18114,2004-08-05,"HELLINIKON, GR",0.0,,GR000016716,27.0,31.6,27.0,2004
18115,2004-08-06,"HELLINIKON, GR",0.0,,GR000016716,27.1,32.0,22.0,2004
18116,2004-08-07,"HELLINIKON, GR",0.0,,GR000016716,28.1,32.2,23.6,2004
18117,2004-08-08,"HELLINIKON, GR",0.0,,GR000016716,28.1,32.4,23.0,2004
18118,2004-08-09,"HELLINIKON, GR",0.0,,GR000016716,27.4,32.0,23.0,2004
18119,2004-08-10,"HELLINIKON, GR",0.0,,GR000016716,27.8,31.4,23.8,2004
18120,2004-08-11,"HELLINIKON, GR",0.0,,GR000016716,27.7,33.2,24.0,2004
18121,2004-08-12,"HELLINIKON, GR",0.0,,GR000016716,27.0,32.0,21.8,2004
18122,2004-08-13,"HELLINIKON, GR",0.0,,GR000016716,27.5,31.8,22.0,2004
18123,2004-08-14,"HELLINIKON, GR",0.0,,GR000016716,28.4,32.4,24.4,2004
18124,2004-08-15,"HELLINIKON, GR",0.0,,GR000016716,28.3,32.4,25.4,2004
18125,2004-08-16,"HELLINIKON, GR",0.0,,GR000016716,26.2,30.0,23.8,2004
18126,2004-08-17,"HELLINIKON, GR",0.0,,GR000016716,25.3,30.2,21.6,2004
18127,2004-08-18,"HELLINIKON, GR",0.0,,GR000016716,24.6,29.0,19.2,2004
18128,2004-08-19,"HELLINIKON, GR",0.0,,GR000016716,26.1,31.8,20.0,2004
18129,2004-08-20,"HELLINIKON, GR",0.0,,GR000016716,26.9,31.8,20.8,2004
18130,2004-08-21,"HELLINIKON, GR",0.0,,GR000016716,27.7,32.2,21.2,2004
18131,2004-08-22,"HELLINIKON, GR",0.0,,GR000016716,28.4,33.2,23.0,2004
18132,2004-08-23,"HELLINIKON, GR",0.0,,GR000016716,28.2,32.4,25.8,2004
18133,2004-08-24,"HELLINIKON, GR",0.0,,GR000016716,26.6,31.2,22.6,2004
18134,2004-08-25,"HELLINIKON, GR",0.0,,GR000016716,27.6,32.0,20.6,2004
18135,2004-08-26,"HELLINIKON, GR",0.0,,GR000016716,26.8,30.8,21.0,2004
18136,2004-08-27,"HELLINIKON, GR",0.0,,GR000016716,27.4,32.8,22.4,2004
18137,2004-08-28,"HELLINIKON, GR",0.0,,GR000016716,26.0,30.4,22.6,2004
18138,2004-08-29,"HELLINIKON, GR",0.0,,GR000016716,25.4,30.4,21.2,2004
18139,2004-08-30,"HELLINIKON, GR",0.0,,GR000016716,25.8,30.4,21.0,2004
18140,2004-08-31,"HELLINIKON, GR",0.0,,GR000016716,26.0,31.0,20.4,2004
18141,2004-09-01,"HELLINIKON, GR",0.0,,GR000016716,27.4,31.6,20.2,2004
18142,2004-09-02,"HELLINIKON, GR",0.0,,GR000016716,27.9,32.8,22.2,2004
18143,2004-09-03,"HELLINIKON, GR",0.0,,GR000016716,28.1,32.0,25.0,2004
18144,2004-09-04,"HELLINIKON, GR",0.0,,GR000016716,28.3,32.8,24.4,2004
18145,2004-09-05,"HELLINIKON, GR",0.0,,GR000016716,26.2,29.6,24.0,2004
18146,2004-09-06,"HELLINIKON, GR",0.0,,GR000016716,23.6,26.6,21.6,2004
18147,2004-09-07,"HELLINIKON, GR",0.0,,GR000016716,22.4,26.6,19.2,2004
18148,2004-09-08,"HELLINIKON, GR",0.0,,GR000016716,22.4,26.4,19.6,2004
18149,2004-09-09,"HELLINIKON, GR",0.0,,GR000016716,22.7,29.4,16.6,2004
18150,2004-09-10,"HELLINIKON, GR",0.0,,GR000016716,20.6,24.0,19.0,2004
18151,2004-09-11,"HELLINIKON, GR",0.0,,GR000016716,19.5,23.4,15.8,2004
18152,2004-09-12,"HELLINIKON, GR",0.0,,GR000016716,20.1,25.8,15.8,2004
18153,2004-09-13,"HELLINIKON, GR",0.0,,GR000016716,21.1,27.2,13.0,2004
18154,2004-09-14,"HELLINIKON, GR",0.0,,GR000016716,22.1,30.4,14.2,2004
18155,2004-09-15,"HELLINIKON, GR",0.0,,GR000016716,23.6,29.6,16.4,2004
18156,2004-09-16,"HELLINIKON, GR",0.0,,GR000016716,23.6,29.8,17.6,2004
18157,2004-09-17,"HELLINIKON, GR",0.0,,GR000016716,25.3,31.0,19.2,2004
18158,2004-09-18,"HELLINIKON, GR",0.0,,GR000016716,23.2,28.0,21.0,2004
18159,2004-09-19,"HELLINIKON, GR",0.0,,GR000016716,23.3,28.8,20.0,2004
18160,2004-09-20,"HELLINIKON, GR",0.0,,GR000016716,23.0,28.4,17.0,2004
18161,2004-09-21,"HELLINIKON, GR",0.0,,GR000016716,22.8,27.4,19.4,2004
18162,2004-09-22,"HELLINIKON, GR",0.0,,GR000016716,23.5,28.0,19.2,2004
18163,2004-09-23,"HELLINIKON, GR",0.0,,GR000016716,24.7,29.2,20.8,2004
18164,2004-09-24,"HELLINIKON, GR",0.0,,GR000016716,23.6,27.6,19.0,2004
18165,2004-09-25,"HELLINIKON, GR",0.0,,GR000016716,24.7,26.8,23.4,2004
18166,2004-09-26,"HELLINIKON, GR",0.0,,GR000016716,23.9,27.8,22.0,2004
18167,2004-09-27,"HELLINIKON, GR",0.0,,GR000016716,24.9,28.0,20.8,2004
18168,2004-09-28,"HELLINIKON, GR",0.0,,GR000016716,24.2,28.4,20.4,2004
18169,2004-09-29,"HELLINIKON, GR",0.0,,GR000016716,24.5,27.8,22.2,2004
18170,2004-09-30,"HELLINIKON, GR",0.0,,GR000016716,22.4,27.4,17.2,2004
18171,2004-10-01,"HELLINIKON, GR",0.0,,GR000016716,22.8,27.4,18.0,2004
18172,2004-10-02,"HELLINIKON, GR",0.0,,GR000016716,22.1,26.8,17.4,2004
18173,2004-10-03,"HELLINIKON, GR",0.0,,GR000016716,22.3,27.0,17.4,2004
18174,2004-10-04,"HELLINIKON, GR",0.0,,GR000016716,20.7,24.0,19.0,2004
18175,2004-10-05,"HELLINIKON, GR",0.0,,GR000016716,20.0,24.0,15.4,2004
18176,2004-10-06,"HELLINIKON, GR",0.0,,GR000016716,20.3,23.8,18.0,2004
18177,2004-10-07,"HELLINIKON, GR",0.0,,GR000016716,19.0,23.6,14.4,2004
18178,2004-10-08,"HELLINIKON, GR",0.0,,GR000016716,19.1,24.0,13.2,2004
18179,2004-10-09,"HELLINIKON, GR",0.0,,GR000016716,19.9,24.2,14.2,2004
18180,2004-10-10,"HELLINIKON, GR",0.0,,GR000016716,21.3,26.0,17.2,2004
18181,2004-10-11,"HELLINIKON, GR",0.0,,GR000016716,21.7,25.6,18.0,2004
18182,2004-10-12,"HELLINIKON, GR",0.0,,GR000016716,23.1,27.0,20.2,2004
18183,2004-10-13,"HELLINIKON, GR",11.9,,GR000016716,17.7,21.8,16.4,2004
18184,2004-10-14,"HELLINIKON, GR",0.0,,GR000016716,17.9,21.4,14.8,2004
18185,2004-10-15,"HELLINIKON, GR",6.0,,GR000016716,19.4,22.0,17.0,2004
18186,2004-10-16,"HELLINIKON, GR",0.0,,GR000016716,22.3,24.8,19.4,2004
18187,2004-10-17,"HELLINIKON, GR",0.0,,GR000016716,23.5,26.6,21.6,2004
18188,2004-10-18,"HELLINIKON, GR",0.0,,GR000016716,21.2,25.8,18.0,2004
18189,2004-10-19,"HELLINIKON, GR",0.0,,GR000016716,20.4,25.4,16.6,2004
18190,2004-10-20,"HELLINIKON, GR",0.0,,GR000016716,20.4,25.6,16.4,2004
18191,2004-10-21,"HELLINIKON, GR",0.0,,GR000016716,20.6,25.8,15.8,2004
18192,2004-10-22,"HELLINIKON, GR",0.0,,GR000016716,20.5,26.2,16.2,2004
18193,2004-10-23,"HELLINIKON, GR",0.0,,GR000016716,21.6,25.6,19.0,2004
18194,2004-10-24,"HELLINIKON, GR",0.0,,GR000016716,20.0,24.0,16.0,2004
18195,2004-10-25,"HELLINIKON, GR",0.0,,GR000016716,19.7,24.6,16.0,2004
18196,2004-10-26,"HELLINIKON, GR",0.0,,GR000016716,19.7,23.6,15.8,2004
18197,2004-10-27,"HELLINIKON, GR",0.0,,GR000016716,20.5,23.8,17.2,2004
18198,2004-10-28,"HELLINIKON, GR",22.4,,GR000016716,20.4,23.0,17.0,2004
18199,2004-10-29,"HELLINIKON, GR",0.0,,GR000016716,20.8,23.6,16.6,2004
18200,2004-10-30,"HELLINIKON, GR",0.0,,GR000016716,19.3,23.8,17.4,2004
18201,2004-10-31,"HELLINIKON, GR",0.0,,GR000016716,19.3,24.6,15.0,2004
18202,2004-11-01,"HELLINIKON, GR",0.0,,GR000016716,18.6,23.0,16.0,2004
18203,2004-11-02,"HELLINIKON, GR",0.0,,GR000016716,19.4,22.4,16.6,2004
18204,2004-11-03,"HELLINIKON, GR",0.0,,GR000016716,19.3,24.0,15.8,2004
18205,2004-11-04,"HELLINIKON, GR",0.0,,GR000016716,17.8,19.4,16.6,2004
18206,2004-11-05,"HELLINIKON, GR",0.0,,GR000016716,16.7,19.2,15.2,2004
18207,2004-11-06,"HELLINIKON, GR",0.0,,GR000016716,16.7,19.2,15.2,2004
18208,2004-11-07,"HELLINIKON, GR",0.0,,GR000016716,16.2,19.6,11.8,2004
18209,2004-11-08,"HELLINIKON, GR",10.4,,GR000016716,18.7,20.4,15.8,2004
18210,2004-11-09,"HELLINIKON, GR",0.0,,GR000016716,18.6,20.6,15.8,2004
18211,2004-11-10,"HELLINIKON, GR",0.8,,GR000016716,15.7,18.8,11.8,2004
18212,2004-11-11,"HELLINIKON, GR",18.6,,GR000016716,18.4,22.2,15.8,2004
18213,2004-11-12,"HELLINIKON, GR",0.0,,GR000016716,19.6,22.8,17.8,2004
18214,2004-11-13,"HELLINIKON, GR",0.0,,GR000016716,20.6,23.0,17.8,2004
18215,2004-11-14,"HELLINIKON, GR",1.5,,GR000016716,21.8,23.2,19.6,2004
18216,2004-11-15,"HELLINIKON, GR",0.0,,GR000016716,20.2,23.4,16.6,2004
18217,2004-11-16,"HELLINIKON, GR",5.0,,GR000016716,17.0,19.8,15.0,2004
18218,2004-11-17,"HELLINIKON, GR",0.0,,GR000016716,13.1,16.0,11.4,2004
18219,2004-11-18,"HELLINIKON, GR",0.0,,GR000016716,13.3,15.8,11.2,2004
18220,2004-11-19,"HELLINIKON, GR",0.0,,GR000016716,15.7,18.6,12.0,2004
18221,2004-11-20,"HELLINIKON, GR",4.8,,GR000016716,15.3,19.8,10.4,2004
18222,2004-11-21,"HELLINIKON, GR",1.0,,GR000016716,8.3,10.6,6.8,2004
18223,2004-11-22,"HELLINIKON, GR",0.0,,GR000016716,6.2,9.0,4.4,2004
18224,2004-11-23,"HELLINIKON, GR",0.0,,GR000016716,9.2,13.4,2.0,2004
18225,2004-11-24,"HELLINIKON, GR",0.0,,GR000016716,13.2,17.0,9.8,2004
18226,2004-11-25,"HELLINIKON, GR",1.0,,GR000016716,7.1,13.8,5.2,2004
18227,2004-11-26,"HELLINIKON, GR",0.0,,GR000016716,6.9,10.4,3.6,2004
18228,2004-11-27,"HELLINIKON, GR",0.0,,GR000016716,9.7,14.4,3.6,2004
18229,2004-11-28,"HELLINIKON, GR",0.0,,GR000016716,12.9,16.4,8.4,2004
18230,2004-11-29,"HELLINIKON, GR",0.0,,GR000016716,13.1,16.6,9.2,2004
18231,2004-11-30,"HELLINIKON, GR",0.0,,GR000016716,13.7,17.6,10.2,2004
18232,2004-12-01,"HELLINIKON, GR",0.0,,GR000016716,14.8,17.8,11.8,2004
18233,2004-12-02,"HELLINIKON, GR",0.0,,GR000016716,14.6,17.8,11.4,2004
18234,2004-12-03,"HELLINIKON, GR",0.0,,GR000016716,14.9,19.4,12.4,2004
18235,2004-12-04,"HELLINIKON, GR",0.0,,GR000016716,15.9,19.2,12.8,2004
18236,2004-12-05,"HELLINIKON, GR",0.0,,GR000016716,15.1,17.0,13.6,2004
18237,2004-12-06,"HELLINIKON, GR",0.0,,GR000016716,15.0,17.4,12.2,2004
18238,2004-12-07,"HELLINIKON, GR",0.0,,GR000016716,14.1,18.2,10.8,2004
18239,2004-12-08,"HELLINIKON, GR",0.0,,GR000016716,12.2,14.6,11.2,2004
18240,2004-12-09,"HELLINIKON, GR",0.0,,GR000016716,11.6,15.2,8.4,2004
18241,2004-12-10,"HELLINIKON, GR",0.0,,GR000016716,11.7,14.4,10.4,2004
18242,2004-12-11,"HELLINIKON, GR",0.0,,GR000016716,10.8,12.8,9.8,2004
18243,2004-12-12,"HELLINIKON, GR",0.0,,GR000016716,9.8,14.0,5.8,2004
18244,2004-12-13,"HELLINIKON, GR",0.0,,GR000016716,8.6,13.6,4.4,2004
18245,2004-12-14,"HELLINIKON, GR",0.0,,GR000016716,9.3,12.6,4.4,2004
18246,2004-12-15,"HELLINIKON, GR",0.0,,GR000016716,8.8,10.4,7.8,2004
18247,2004-12-16,"HELLINIKON, GR",0.0,,GR000016716,7.8,11.6,3.4,2004
18248,2004-12-17,"HELLINIKON, GR",0.0,,GR000016716,11.4,13.2,7.4,2004
18249,2004-12-18,"HELLINIKON, GR",25.0,,GR000016716,14.3,15.6,12.2,2004
18250,2004-12-19,"HELLINIKON, GR",9.6,,GR000016716,13.6,16.6,11.8,2004
18251,2004-12-20,"HELLINIKON, GR",0.0,,GR000016716,11.6,19.4,7.8,2004
18252,2004-12-21,"HELLINIKON, GR",0.1,,GR000016716,13.1,16.2,10.4,2004
18253,2004-12-22,"HELLINIKON, GR",0.0,,GR000016716,10.7,12.6,10.0,2004
18254,2004-12-23,"HELLINIKON, GR",0.6,,GR000016716,10.0,12.8,8.2,2004
18255,2004-12-24,"HELLINIKON, GR",0.0,,GR000016716,8.8,12.6,5.0,2004
18256,2004-12-25,"HELLINIKON, GR",0.0,,GR000016716,9.3,13.6,4.4,2004
18257,2004-12-26,"HELLINIKON, GR",0.0,,GR000016716,14.8,16.2,9.0,2004
18258,2004-12-27,"HELLINIKON, GR",0.0,,GR000016716,16.8,19.0,15.8,2004
18259,2004-12-28,"HELLINIKON, GR",7.9,,GR000016716,15.7,17.0,14.4,2004
18260,2004-12-29,"HELLINIKON, GR",19.8,,GR000016716,12.6,16.2,10.0,2004
18261,2004-12-30,"HELLINIKON, GR",3.6,,GR000016716,10.5,12.6,7.8,2004
18262,2004-12-31,"HELLINIKON, GR",9.4,,GR000016716,9.9,11.8,9.2,2004
18263,2005-01-01,"HELLINIKON, GR",0.0,,GR000016716,8.8,13.0,4.4,2005
18264,2005-01-02,"HELLINIKON, GR",0.0,,GR000016716,9.7,13.2,6.6,2005
18265,2005-01-03,"HELLINIKON, GR",0.0,,GR000016716,8.9,13.0,3.4,2005
18266,2005-01-04,"HELLINIKON, GR",0.0,,GR000016716,8.2,,,2005
18267,2005-01-05,"HELLINIKON, GR",0.0,,GR000016716,8.8,14.6,4.6,2005
18268,2005-01-06,"HELLINIKON, GR",0.0,,GR000016716,10.3,15.4,5.6,2005
18269,2005-01-07,"HELLINIKON, GR",,,GR000016716,10.2,13.4,8.6,2005
18270,2005-01-08,"HELLINIKON, GR",0.0,,GR000016716,9.8,13.0,,2005
18271,2005-01-09,"HELLINIKON, GR",0.0,,GR000016716,9.1,15.2,4.2,2005
18272,2005-01-10,"HELLINIKON, GR",0.0,,GR000016716,10.6,16.4,5.0,2005
18273,2005-01-11,"HELLINIKON, GR",0.0,,GR000016716,9.6,15.8,4.0,2005
18274,2005-01-12,"HELLINIKON, GR",0.0,,GR000016716,9.7,14.8,5.2,2005
18275,2005-01-13,"HELLINIKON, GR",0.0,,GR000016716,10.1,12.4,7.6,2005
18276,2005-01-14,"HELLINIKON, GR",0.0,,GR000016716,11.1,14.8,8.2,2005
18277,2005-01-15,"HELLINIKON, GR",0.0,,GR000016716,8.6,10.8,,2005
18278,2005-01-16,"HELLINIKON, GR",5.1,,GR000016716,6.5,7.6,,2005
18279,2005-01-17,"HELLINIKON, GR",21.1,,GR000016716,7.1,8.4,4.6,2005
18280,2005-01-18,"HELLINIKON, GR",,,GR000016716,7.6,10.2,,2005
18281,2005-01-19,"HELLINIKON, GR",0.0,,GR000016716,8.9,13.6,3.6,2005
18282,2005-01-20,"HELLINIKON, GR",34.0,,GR000016716,10.8,13.6,9.8,2005
18283,2005-01-21,"HELLINIKON, GR",,,GR000016716,10.7,13.6,6.6,2005
18284,2005-01-22,"HELLINIKON, GR",,,GR000016716,10.7,15.2,7.8,2005
18285,2005-01-23,"HELLINIKON, GR",,,GR000016716,8.1,11.0,,2005
18286,2005-01-24,"HELLINIKON, GR",,,GR000016716,9.8,,2.6,2005
18287,2005-01-25,"HELLINIKON, GR",0.0,,GR000016716,15.0,15.8,13.0,2005
18288,2005-01-26,"HELLINIKON, GR",0.0,,GR000016716,15.2,16.4,,2005
18289,2005-01-27,"HELLINIKON, GR",,,GR000016716,12.6,,,2005
18290,2005-01-28,"HELLINIKON, GR",0.0,,GR000016716,10.9,14.0,6.4,2005
18291,2005-01-29,"HELLINIKON, GR",,,GR000016716,10.6,14.4,6.8,2005
18292,2005-01-30,"HELLINIKON, GR",0.0,,GR000016716,10.3,13.0,7.0,2005
18293,2005-01-31,"HELLINIKON, GR",11.2,,GR000016716,5.6,,,2005
18294,2005-02-01,"HELLINIKON, GR",0.0,,GR000016716,6.8,11.6,1.0,2005
18295,2005-02-02,"HELLINIKON, GR",,,GR000016716,9.7,14.0,6.6,2005
18296,2005-02-03,"HELLINIKON, GR",,,GR000016716,4.0,,,2005
18297,2005-02-04,"HELLINIKON, GR",0.0,,GR000016716,4.4,6.8,2.4,2005
18298,2005-02-05,"HELLINIKON, GR",4.1,,GR000016716,3.4,4.0,2.8,2005
18299,2005-02-06,"HELLINIKON, GR",,,GR000016716,4.1,6.4,,2005
18300,2005-02-07,"HELLINIKON, GR",0.0,,GR000016716,3.4,5.6,1.6,2005
18301,2005-02-08,"HELLINIKON, GR",0.0,,GR000016716,4.3,6.4,2.8,2005
18302,2005-02-09,"HELLINIKON, GR",0.0,,GR000016716,4.7,6.4,3.2,2005
18303,2005-02-10,"HELLINIKON, GR",0.0,,GR000016716,5.4,8.0,,2005
18304,2005-02-11,"HELLINIKON, GR",0.0,,GR000016716,4.8,8.2,,2005
18305,2005-02-12,"HELLINIKON, GR",0.0,,GR000016716,5.4,11.2,-1.0,2005
